Sample ID,Sample resolution [m],state
645649480734_0.25,0.25,1
645649480734_0.2,0.2,1
645649480734_0.15,0.15,1
645649480734_0.1,0.1,1
645649480734_0.05,0.05,0
645743487781_0.25,0.25,1
645743487781_0.2,0.2,1
645743487781_0.15,0.15,1
645743487781_0.1,0.1,0
645743487781_0.05,0.05,0
645978202885_0.25,0.25,1
645978202885_0.2,0.2,1
645978202885_0.15,0.15,1
645978202885_0.1,0.1,1
645978202885_0.05,0.05,0
646144128407_0.25,0.25,1
646144128407_0.2,0.2,1
646144128407_0.15,0.15,1
646144128407_0.1,0.1,0
646144128407_0.05,0.05,0
646452267847_0.25,0.25,1
646452267847_0.2,0.2,1
646452267847_0.15,0.15,1
646452267847_0.1,0.1,1
646452267847_0.05,0.05,0
646632967754_0.25,0.25,1
646632967754_0.2,0.2,1
646632967754_0.15,0.15,1
646632967754_0.1,0.1,1
646632967754_0.05,0.05,0
646673392338_0.25,0.25,1
646673392338_0.2,0.2,1
646673392338_0.15,0.15,1
646673392338_0.1,0.1,1
646673392338_0.05,0.05,0
646819289327_0.25,0.25,1
646819289327_0.2,0.2,1
646819289327_0.15,0.15,1
646819289327_0.1,0.1,0
646819289327_0.05,0.05,0
647434224640_0.25,0.25,1
647434224640_0.2,0.2,1
647434224640_0.15,0.15,1
647434224640_0.1,0.1,1
647434224640_0.05,0.05,0
647620855000_0.25,0.25,1
647620855000_0.2,0.2,1
647620855000_0.15,0.15,1
647620855000_0.1,0.1,1
647620855000_0.05,0.05,0
647777328180_0.25,0.25,1
647777328180_0.2,0.2,1
647777328180_0.15,0.15,1
647777328180_0.1,0.1,0
647777328180_0.05,0.05,0
647801712088_0.25,0.25,1
647801712088_0.2,0.2,1
647801712088_0.15,0.15,1
647801712088_0.1,0.1,0
647801712088_0.05,0.05,0
647813689804_0.25,0.25,1
647813689804_0.2,0.2,1
647813689804_0.15,0.15,1
647813689804_0.1,0.1,0
647813689804_0.05,0.05,0
647854643884_0.25,0.25,1
647854643884_0.2,0.2,1
647854643884_0.15,0.15,1
647854643884_0.1,0.1,1
647854643884_0.05,0.05,0
647894080959_0.25,0.25,1
647894080959_0.2,0.2,1
647894080959_0.15,0.15,1
647894080959_0.1,0.1,0
647894080959_0.05,0.05,0
647990990434_0.25,0.25,1
647990990434_0.2,0.2,1
647990990434_0.15,0.15,1
647990990434_0.1,0.1,1
647990990434_0.05,0.05,0
648328341297_0.25,0.25,1
648328341297_0.2,0.2,1
648328341297_0.15,0.15,1
648328341297_0.1,0.1,0
648328341297_0.05,0.05,0
648329367569_0.25,0.25,1
648329367569_0.2,0.2,1
648329367569_0.15,0.15,1
648329367569_0.1,0.1,1
648329367569_0.05,0.05,0
648375106819_0.25,0.25,1
648375106819_0.2,0.2,1
648375106819_0.15,0.15,1
648375106819_0.1,0.1,0
648375106819_0.05,0.05,0
648390077754_0.25,0.25,1
648390077754_0.2,0.2,1
648390077754_0.15,0.15,1
648390077754_0.1,0.1,1
648390077754_0.05,0.05,0
648538960502_0.25,0.25,1
648538960502_0.2,0.2,1
648538960502_0.15,0.15,1
648538960502_0.1,0.1,1
648538960502_0.05,0.05,0
648540463190_0.25,0.25,1
648540463190_0.2,0.2,1
648540463190_0.15,0.15,1
648540463190_0.1,0.1,1
648540463190_0.05,0.05,0
648585964009_0.25,0.25,1
648585964009_0.2,0.2,1
648585964009_0.15,0.15,1
648585964009_0.1,0.1,0
648585964009_0.05,0.05,0
648601834254_0.25,0.25,1
648601834254_0.2,0.2,1
648601834254_0.15,0.15,1
648601834254_0.1,0.1,1
648601834254_0.05,0.05,0
648845506698_0.25,0.25,1
648845506698_0.2,0.2,1
648845506698_0.15,0.15,1
648845506698_0.1,0.1,1
648845506698_0.05,0.05,0
648890832178_0.25,0.25,1
648890832178_0.2,0.2,1
648890832178_0.15,0.15,1
648890832178_0.1,0.1,1
648890832178_0.05,0.05,0
648934191870_0.25,0.25,1
648934191870_0.2,0.2,1
648934191870_0.15,0.15,1
648934191870_0.1,0.1,1
648934191870_0.05,0.05,0
648976641473_0.25,0.25,1
648976641473_0.2,0.2,1
648976641473_0.15,0.15,1
648976641473_0.1,0.1,0
648976641473_0.05,0.05,0
648980519698_0.25,0.25,1
648980519698_0.2,0.2,1
648980519698_0.15,0.15,1
648980519698_0.1,0.1,1
648980519698_0.05,0.05,0
649342854037_0.25,0.25,1
649342854037_0.2,0.2,1
649342854037_0.15,0.15,1
649342854037_0.1,0.1,1
649342854037_0.05,0.05,0
649664323211_0.25,0.25,1
649664323211_0.2,0.2,1
649664323211_0.15,0.15,1
649664323211_0.1,0.1,1
649664323211_0.05,0.05,0
649783592354_0.25,0.25,1
649783592354_0.2,0.2,1
649783592354_0.15,0.15,1
649783592354_0.1,0.1,0
649783592354_0.05,0.05,0
649896861769_0.25,0.25,1
649896861769_0.2,0.2,1
649896861769_0.15,0.15,1
649896861769_0.1,0.1,1
649896861769_0.05,0.05,0
650055063252_0.25,0.25,1
650055063252_0.2,0.2,1
650055063252_0.15,0.15,1
650055063252_0.1,0.1,1
650055063252_0.05,0.05,0
650393806729_0.25,0.25,1
650393806729_0.2,0.2,1
650393806729_0.15,0.15,1
650393806729_0.1,0.1,0
650393806729_0.05,0.05,0
650460083559_0.25,0.25,1
650460083559_0.2,0.2,1
650460083559_0.15,0.15,1
650460083559_0.1,0.1,1
650460083559_0.05,0.05,0
650651352473_0.25,0.25,1
650651352473_0.2,0.2,1
650651352473_0.15,0.15,1
650651352473_0.1,0.1,1
650651352473_0.05,0.05,0
650700019326_0.25,0.25,1
650700019326_0.2,0.2,1
650700019326_0.15,0.15,1
650700019326_0.1,0.1,1
650700019326_0.05,0.05,0
650731969160_0.25,0.25,1
650731969160_0.2,0.2,1
650731969160_0.15,0.15,1
650731969160_0.1,0.1,0
650731969160_0.05,0.05,0
651259566855_0.25,0.25,1
651259566855_0.2,0.2,1
651259566855_0.15,0.15,1
651259566855_0.1,0.1,1
651259566855_0.05,0.05,0
651583936108_0.25,0.25,1
651583936108_0.2,0.2,1
651583936108_0.15,0.15,1
651583936108_0.1,0.1,0
651583936108_0.05,0.05,0
651615501321_0.25,0.25,1
651615501321_0.2,0.2,1
651615501321_0.15,0.15,1
651615501321_0.1,0.1,1
651615501321_0.05,0.05,0
651942064817_0.25,0.25,1
651942064817_0.2,0.2,1
651942064817_0.15,0.15,1
651942064817_0.1,0.1,0
651942064817_0.05,0.05,0
652087959257_0.25,0.25,1
652087959257_0.2,0.2,1
652087959257_0.15,0.15,1
652087959257_0.1,0.1,1
652087959257_0.05,0.05,0
652119510237_0.25,0.25,1
652119510237_0.2,0.2,1
652119510237_0.15,0.15,1
652119510237_0.1,0.1,0
652119510237_0.05,0.05,0
652265081374_0.25,0.25,1
652265081374_0.2,0.2,1
652265081374_0.15,0.15,1
652265081374_0.1,0.1,1
652265081374_0.05,0.05,0
652302332008_0.25,0.25,1
652302332008_0.2,0.2,1
652302332008_0.15,0.15,1
652302332008_0.1,0.1,1
652302332008_0.05,0.05,0
652343262164_0.25,0.25,1
652343262164_0.2,0.2,1
652343262164_0.15,0.15,1
652343262164_0.1,0.1,0
652343262164_0.05,0.05,0
652615367602_0.25,0.25,1
652615367602_0.2,0.2,1
652615367602_0.15,0.15,1
652615367602_0.1,0.1,0
652615367602_0.05,0.05,0
652986465009_0.25,0.25,1
652986465009_0.2,0.2,1
652986465009_0.15,0.15,1
652986465009_0.1,0.1,0
652986465009_0.05,0.05,0
653020587576_0.25,0.25,1
653020587576_0.2,0.2,1
653020587576_0.15,0.15,1
653020587576_0.1,0.1,1
653020587576_0.05,0.05,0
653504238070_0.25,0.25,1
653504238070_0.2,0.2,1
653504238070_0.15,0.15,1
653504238070_0.1,0.1,0
653504238070_0.05,0.05,0
653734617894_0.25,0.25,1
653734617894_0.2,0.2,1
653734617894_0.15,0.15,1
653734617894_0.1,0.1,1
653734617894_0.05,0.05,0
653867808096_0.25,0.25,1
653867808096_0.2,0.2,1
653867808096_0.15,0.15,1
653867808096_0.1,0.1,1
653867808096_0.05,0.05,0
654040531645_0.25,0.25,1
654040531645_0.2,0.2,1
654040531645_0.15,0.15,1
654040531645_0.1,0.1,0
654040531645_0.05,0.05,0
654098032508_0.25,0.25,1
654098032508_0.2,0.2,1
654098032508_0.15,0.15,1
654098032508_0.1,0.1,1
654098032508_0.05,0.05,0
654255852643_0.25,0.25,1
654255852643_0.2,0.2,1
654255852643_0.15,0.15,1
654255852643_0.1,0.1,1
654255852643_0.05,0.05,0
654624133074_0.25,0.25,1
654624133074_0.2,0.2,1
654624133074_0.15,0.15,1
654624133074_0.1,0.1,0
654624133074_0.05,0.05,0
654749391207_0.25,0.25,1
654749391207_0.2,0.2,1
654749391207_0.15,0.15,1
654749391207_0.1,0.1,0
654749391207_0.05,0.05,0
654803573151_0.25,0.25,1
654803573151_0.2,0.2,1
654803573151_0.15,0.15,1
654803573151_0.1,0.1,0
654803573151_0.05,0.05,0
654821446661_0.25,0.25,1
654821446661_0.2,0.2,1
654821446661_0.15,0.15,1
654821446661_0.1,0.1,1
654821446661_0.05,0.05,0
654959905644_0.25,0.25,1
654959905644_0.2,0.2,1
654959905644_0.15,0.15,1
654959905644_0.1,0.1,1
654959905644_0.05,0.05,0
655073763632_0.25,0.25,1
655073763632_0.2,0.2,1
655073763632_0.15,0.15,1
655073763632_0.1,0.1,1
655073763632_0.05,0.05,0
655122129910_0.25,0.25,1
655122129910_0.2,0.2,1
655122129910_0.15,0.15,1
655122129910_0.1,0.1,1
655122129910_0.05,0.05,0
655332210266_0.25,0.25,1
655332210266_0.2,0.2,1
655332210266_0.15,0.15,1
655332210266_0.1,0.1,0
655332210266_0.05,0.05,0
655576414778_0.25,0.25,1
655576414778_0.2,0.2,1
655576414778_0.15,0.15,1
655576414778_0.1,0.1,1
655576414778_0.05,0.05,0
655675603273_0.25,0.25,1
655675603273_0.2,0.2,1
655675603273_0.15,0.15,1
655675603273_0.1,0.1,1
655675603273_0.05,0.05,0
655888456150_0.25,0.25,1
655888456150_0.2,0.2,1
655888456150_0.15,0.15,1
655888456150_0.1,0.1,1
655888456150_0.05,0.05,0
655952034820_0.25,0.25,1
655952034820_0.2,0.2,1
655952034820_0.15,0.15,1
655952034820_0.1,0.1,0
655952034820_0.05,0.05,0
656026140712_0.25,0.25,1
656026140712_0.2,0.2,1
656026140712_0.15,0.15,1
656026140712_0.1,0.1,1
656026140712_0.05,0.05,0
656032431561_0.25,0.25,1
656032431561_0.2,0.2,1
656032431561_0.15,0.15,1
656032431561_0.1,0.1,0
656032431561_0.05,0.05,0
656049406189_0.25,0.25,1
656049406189_0.2,0.2,1
656049406189_0.15,0.15,1
656049406189_0.1,0.1,0
656049406189_0.05,0.05,0
656143706939_0.25,0.25,1
656143706939_0.2,0.2,1
656143706939_0.15,0.15,1
656143706939_0.1,0.1,1
656143706939_0.05,0.05,0
656293499123_0.25,0.25,1
656293499123_0.2,0.2,1
656293499123_0.15,0.15,1
656293499123_0.1,0.1,1
656293499123_0.05,0.05,0
656399595772_0.25,0.25,1
656399595772_0.2,0.2,1
656399595772_0.15,0.15,1
656399595772_0.1,0.1,0
656399595772_0.05,0.05,0
656448868807_0.25,0.25,1
656448868807_0.2,0.2,1
656448868807_0.15,0.15,1
656448868807_0.1,0.1,1
656448868807_0.05,0.05,0
656709459488_0.25,0.25,1
656709459488_0.2,0.2,1
656709459488_0.15,0.15,1
656709459488_0.1,0.1,0
656709459488_0.05,0.05,0
656756538753_0.25,0.25,1
656756538753_0.2,0.2,1
656756538753_0.15,0.15,1
656756538753_0.1,0.1,0
656756538753_0.05,0.05,0
657113342577_0.25,0.25,1
657113342577_0.2,0.2,1
657113342577_0.15,0.15,1
657113342577_0.1,0.1,1
657113342577_0.05,0.05,0
657183373829_0.25,0.25,1
657183373829_0.2,0.2,1
657183373829_0.15,0.15,1
657183373829_0.1,0.1,1
657183373829_0.05,0.05,0
657454734047_0.25,0.25,1
657454734047_0.2,0.2,1
657454734047_0.15,0.15,1
657454734047_0.1,0.1,0
657454734047_0.05,0.05,0
657456179800_0.25,0.25,1
657456179800_0.2,0.2,1
657456179800_0.15,0.15,1
657456179800_0.1,0.1,0
657456179800_0.05,0.05,0
657978052050_0.25,0.25,1
657978052050_0.2,0.2,1
657978052050_0.15,0.15,1
657978052050_0.1,0.1,1
657978052050_0.05,0.05,0
657985612271_0.25,0.25,1
657985612271_0.2,0.2,1
657985612271_0.15,0.15,1
657985612271_0.1,0.1,1
657985612271_0.05,0.05,0
658265758242_0.25,0.25,1
658265758242_0.2,0.2,1
658265758242_0.15,0.15,1
658265758242_0.1,0.1,1
658265758242_0.05,0.05,0
658410806019_0.25,0.25,1
658410806019_0.2,0.2,1
658410806019_0.15,0.15,1
658410806019_0.1,0.1,0
658410806019_0.05,0.05,0
658483685046_0.25,0.25,1
658483685046_0.2,0.2,1
658483685046_0.15,0.15,1
658483685046_0.1,0.1,1
658483685046_0.05,0.05,0
658794820433_0.25,0.25,1
658794820433_0.2,0.2,1
658794820433_0.15,0.15,1
658794820433_0.1,0.1,1
658794820433_0.05,0.05,0
659083525663_0.25,0.25,1
659083525663_0.2,0.2,1
659083525663_0.15,0.15,1
659083525663_0.1,0.1,1
659083525663_0.05,0.05,0
659154009753_0.25,0.25,1
659154009753_0.2,0.2,1
659154009753_0.15,0.15,1
659154009753_0.1,0.1,0
659154009753_0.05,0.05,0
659406327716_0.25,0.25,1
659406327716_0.2,0.2,1
659406327716_0.15,0.15,1
659406327716_0.1,0.1,1
659406327716_0.05,0.05,0
659945223241_0.25,0.25,1
659945223241_0.2,0.2,1
659945223241_0.15,0.15,1
659945223241_0.1,0.1,1
659945223241_0.05,0.05,0
660079594332_0.25,0.25,1
660079594332_0.2,0.2,1
660079594332_0.15,0.15,1
660079594332_0.1,0.1,1
660079594332_0.05,0.05,0
660242956127_0.25,0.25,1
660242956127_0.2,0.2,1
660242956127_0.15,0.15,1
660242956127_0.1,0.1,0
660242956127_0.05,0.05,0
660398409456_0.25,0.25,1
660398409456_0.2,0.2,1
660398409456_0.15,0.15,1
660398409456_0.1,0.1,1
660398409456_0.05,0.05,0
660625255771_0.25,0.25,1
660625255771_0.2,0.2,1
660625255771_0.15,0.15,1
660625255771_0.1,0.1,1
660625255771_0.05,0.05,0
660636689810_0.25,0.25,1
660636689810_0.2,0.2,1
660636689810_0.15,0.15,1
660636689810_0.1,0.1,0
660636689810_0.05,0.05,0
660867554740_0.25,0.25,1
660867554740_0.2,0.2,1
660867554740_0.15,0.15,1
660867554740_0.1,0.1,1
660867554740_0.05,0.05,0
660999234705_0.25,0.25,1
660999234705_0.2,0.2,1
660999234705_0.15,0.15,1
660999234705_0.1,0.1,0
660999234705_0.05,0.05,0
661059577820_0.25,0.25,1
661059577820_0.2,0.2,1
661059577820_0.15,0.15,1
661059577820_0.1,0.1,1
661059577820_0.05,0.05,0
661100077496_0.25,0.25,1
661100077496_0.2,0.2,1
661100077496_0.15,0.15,1
661100077496_0.1,0.1,1
661100077496_0.05,0.05,0
661130116644_0.25,0.25,1
661130116644_0.2,0.2,1
661130116644_0.15,0.15,1
661130116644_0.1,0.1,0
661130116644_0.05,0.05,0
661640528522_0.25,0.25,1
661640528522_0.2,0.2,1
661640528522_0.15,0.15,1
661640528522_0.1,0.1,1
661640528522_0.05,0.05,0
661656149650_0.25,0.25,1
661656149650_0.2,0.2,1
661656149650_0.15,0.15,1
661656149650_0.1,0.1,1
661656149650_0.05,0.05,0
661798999528_0.25,0.25,1
661798999528_0.2,0.2,1
661798999528_0.15,0.15,1
661798999528_0.1,0.1,0
661798999528_0.05,0.05,0
661809828463_0.25,0.25,1
661809828463_0.2,0.2,1
661809828463_0.15,0.15,1
661809828463_0.1,0.1,1
661809828463_0.05,0.05,0
661983645747_0.25,0.25,1
661983645747_0.2,0.2,1
661983645747_0.15,0.15,1
661983645747_0.1,0.1,0
661983645747_0.05,0.05,0
662379070701_0.25,0.25,1
662379070701_0.2,0.2,1
662379070701_0.15,0.15,1
662379070701_0.1,0.1,0
662379070701_0.05,0.05,0
662401584076_0.25,0.25,1
662401584076_0.2,0.2,1
662401584076_0.15,0.15,1
662401584076_0.1,0.1,0
662401584076_0.05,0.05,0
662474067996_0.25,0.25,1
662474067996_0.2,0.2,1
662474067996_0.15,0.15,1
662474067996_0.1,0.1,1
662474067996_0.05,0.05,0
662632048371_0.25,0.25,1
662632048371_0.2,0.2,1
662632048371_0.15,0.15,1
662632048371_0.1,0.1,1
662632048371_0.05,0.05,0
662711332563_0.25,0.25,1
662711332563_0.2,0.2,1
662711332563_0.15,0.15,1
662711332563_0.1,0.1,1
662711332563_0.05,0.05,0
662919929752_0.25,0.25,1
662919929752_0.2,0.2,1
662919929752_0.15,0.15,1
662919929752_0.1,0.1,0
662919929752_0.05,0.05,0
663082916048_0.25,0.25,1
663082916048_0.2,0.2,1
663082916048_0.15,0.15,1
663082916048_0.1,0.1,1
663082916048_0.05,0.05,0
663239815124_0.25,0.25,1
663239815124_0.2,0.2,1
663239815124_0.15,0.15,1
663239815124_0.1,0.1,1
663239815124_0.05,0.05,0
663300045951_0.25,0.25,1
663300045951_0.2,0.2,1
663300045951_0.15,0.15,1
663300045951_0.1,0.1,0
663300045951_0.05,0.05,0
663577445047_0.25,0.25,1
663577445047_0.2,0.2,1
663577445047_0.15,0.15,1
663577445047_0.1,0.1,1
663577445047_0.05,0.05,0
663585288210_0.25,0.25,1
663585288210_0.2,0.2,1
663585288210_0.15,0.15,1
663585288210_0.1,0.1,1
663585288210_0.05,0.05,0
663677191755_0.25,0.25,1
663677191755_0.2,0.2,1
663677191755_0.15,0.15,1
663677191755_0.1,0.1,0
663677191755_0.05,0.05,0
663988297740_0.25,0.25,1
663988297740_0.2,0.2,1
663988297740_0.15,0.15,1
663988297740_0.1,0.1,1
663988297740_0.05,0.05,0
664067471070_0.25,0.25,1
664067471070_0.2,0.2,1
664067471070_0.15,0.15,1
664067471070_0.1,0.1,0
664067471070_0.05,0.05,0
664081923993_0.25,0.25,1
664081923993_0.2,0.2,1
664081923993_0.15,0.15,1
664081923993_0.1,0.1,0
664081923993_0.05,0.05,0
664765732188_0.25,0.25,1
664765732188_0.2,0.2,1
664765732188_0.15,0.15,1
664765732188_0.1,0.1,1
664765732188_0.05,0.05,0
664996776665_0.25,0.25,1
664996776665_0.2,0.2,1
664996776665_0.15,0.15,1
664996776665_0.1,0.1,1
664996776665_0.05,0.05,0
665058699612_0.25,0.25,1
665058699612_0.2,0.2,1
665058699612_0.15,0.15,1
665058699612_0.1,0.1,1
665058699612_0.05,0.05,0
665120448185_0.25,0.25,1
665120448185_0.2,0.2,1
665120448185_0.15,0.15,1
665120448185_0.1,0.1,0
665120448185_0.05,0.05,0
665154162912_0.25,0.25,1
665154162912_0.2,0.2,1
665154162912_0.15,0.15,1
665154162912_0.1,0.1,0
665154162912_0.05,0.05,0
665240863606_0.25,0.25,1
665240863606_0.2,0.2,1
665240863606_0.15,0.15,1
665240863606_0.1,0.1,1
665240863606_0.05,0.05,0
665267058172_0.25,0.25,1
665267058172_0.2,0.2,1
665267058172_0.15,0.15,1
665267058172_0.1,0.1,1
665267058172_0.05,0.05,0
665394569679_0.25,0.25,1
665394569679_0.2,0.2,1
665394569679_0.15,0.15,1
665394569679_0.1,0.1,0
665394569679_0.05,0.05,0
665565011300_0.25,0.25,1
665565011300_0.2,0.2,1
665565011300_0.15,0.15,1
665565011300_0.1,0.1,1
665565011300_0.05,0.05,0
665935619190_0.25,0.25,1
665935619190_0.2,0.2,1
665935619190_0.15,0.15,1
665935619190_0.1,0.1,1
665935619190_0.05,0.05,0
666149754808_0.25,0.25,1
666149754808_0.2,0.2,1
666149754808_0.15,0.15,1
666149754808_0.1,0.1,1
666149754808_0.05,0.05,0
666191351307_0.25,0.25,1
666191351307_0.2,0.2,1
666191351307_0.15,0.15,1
666191351307_0.1,0.1,0
666191351307_0.05,0.05,0
666256738557_0.25,0.25,1
666256738557_0.2,0.2,1
666256738557_0.15,0.15,1
666256738557_0.1,0.1,0
666256738557_0.05,0.05,0
666349364690_0.25,0.25,1
666349364690_0.2,0.2,1
666349364690_0.15,0.15,1
666349364690_0.1,0.1,0
666349364690_0.05,0.05,0
666618710534_0.25,0.25,1
666618710534_0.2,0.2,1
666618710534_0.15,0.15,1
666618710534_0.1,0.1,1
666618710534_0.05,0.05,0
666895941264_0.25,0.25,1
666895941264_0.2,0.2,1
666895941264_0.15,0.15,1
666895941264_0.1,0.1,0
666895941264_0.05,0.05,0
667866342299_0.25,0.25,1
667866342299_0.2,0.2,1
667866342299_0.15,0.15,1
667866342299_0.1,0.1,1
667866342299_0.05,0.05,0
667990173293_0.25,0.25,1
667990173293_0.2,0.2,1
667990173293_0.15,0.15,1
667990173293_0.1,0.1,0
667990173293_0.05,0.05,0
668037639105_0.25,0.25,1
668037639105_0.2,0.2,1
668037639105_0.15,0.15,1
668037639105_0.1,0.1,1
668037639105_0.05,0.05,0
668104276172_0.25,0.25,1
668104276172_0.2,0.2,1
668104276172_0.15,0.15,1
668104276172_0.1,0.1,1
668104276172_0.05,0.05,0
668536790832_0.25,0.25,1
668536790832_0.2,0.2,1
668536790832_0.15,0.15,1
668536790832_0.1,0.1,1
668536790832_0.05,0.05,0
668691776513_0.25,0.25,1
668691776513_0.2,0.2,1
668691776513_0.15,0.15,1
668691776513_0.1,0.1,0
668691776513_0.05,0.05,0
668712292346_0.25,0.25,1
668712292346_0.2,0.2,1
668712292346_0.15,0.15,1
668712292346_0.1,0.1,1
668712292346_0.05,0.05,0
668798463667_0.25,0.25,1
668798463667_0.2,0.2,1
668798463667_0.15,0.15,1
668798463667_0.1,0.1,1
668798463667_0.05,0.05,0
668813870806_0.25,0.25,1
668813870806_0.2,0.2,1
668813870806_0.15,0.15,1
668813870806_0.1,0.1,0
668813870806_0.05,0.05,0
669006394061_0.25,0.25,1
669006394061_0.2,0.2,1
669006394061_0.15,0.15,1
669006394061_0.1,0.1,1
669006394061_0.05,0.05,0
669030237669_0.25,0.25,1
669030237669_0.2,0.2,1
669030237669_0.15,0.15,1
669030237669_0.1,0.1,1
669030237669_0.05,0.05,0
669134089794_0.25,0.25,1
669134089794_0.2,0.2,1
669134089794_0.15,0.15,1
669134089794_0.1,0.1,0
669134089794_0.05,0.05,0
669278969848_0.25,0.25,1
669278969848_0.2,0.2,1
669278969848_0.15,0.15,1
669278969848_0.1,0.1,1
669278969848_0.05,0.05,0
669350462521_0.25,0.25,1
669350462521_0.2,0.2,1
669350462521_0.15,0.15,1
669350462521_0.1,0.1,1
669350462521_0.05,0.05,0
669465442921_0.25,0.25,1
669465442921_0.2,0.2,1
669465442921_0.15,0.15,1
669465442921_0.1,0.1,0
669465442921_0.05,0.05,0
669524890845_0.25,0.25,1
669524890845_0.2,0.2,1
669524890845_0.15,0.15,1
669524890845_0.1,0.1,1
669524890845_0.05,0.05,0
670105977473_0.25,0.25,1
670105977473_0.2,0.2,1
670105977473_0.15,0.15,1
670105977473_0.1,0.1,1
670105977473_0.05,0.05,0
670366388814_0.25,0.25,1
670366388814_0.2,0.2,1
670366388814_0.15,0.15,1
670366388814_0.1,0.1,0
670366388814_0.05,0.05,0
670436148764_0.25,0.25,1
670436148764_0.2,0.2,1
670436148764_0.15,0.15,1
670436148764_0.1,0.1,1
670436148764_0.05,0.05,0
670440550014_0.25,0.25,1
670440550014_0.2,0.2,1
670440550014_0.15,0.15,1
670440550014_0.1,0.1,0
670440550014_0.05,0.05,0
670573832055_0.25,0.25,1
670573832055_0.2,0.2,1
670573832055_0.15,0.15,1
670573832055_0.1,0.1,0
670573832055_0.05,0.05,0
670609648972_0.25,0.25,1
670609648972_0.2,0.2,1
670609648972_0.15,0.15,1
670609648972_0.1,0.1,0
670609648972_0.05,0.05,0
670694598571_0.25,0.25,1
670694598571_0.2,0.2,1
670694598571_0.15,0.15,1
670694598571_0.1,0.1,1
670694598571_0.05,0.05,0
670918964659_0.25,0.25,1
670918964659_0.2,0.2,1
670918964659_0.15,0.15,1
670918964659_0.1,0.1,1
670918964659_0.05,0.05,0
671156703242_0.25,0.25,1
671156703242_0.2,0.2,1
671156703242_0.15,0.15,1
671156703242_0.1,0.1,1
671156703242_0.05,0.05,0
671191116949_0.25,0.25,1
671191116949_0.2,0.2,1
671191116949_0.15,0.15,1
671191116949_0.1,0.1,1
671191116949_0.05,0.05,0
671372688767_0.25,0.25,1
671372688767_0.2,0.2,1
671372688767_0.15,0.15,1
671372688767_0.1,0.1,1
671372688767_0.05,0.05,0
671993524842_0.25,0.25,1
671993524842_0.2,0.2,1
671993524842_0.15,0.15,1
671993524842_0.1,0.1,1
671993524842_0.05,0.05,0
672019180033_0.25,0.25,1
672019180033_0.2,0.2,1
672019180033_0.15,0.15,1
672019180033_0.1,0.1,1
672019180033_0.05,0.05,0
672069187257_0.25,0.25,1
672069187257_0.2,0.2,1
672069187257_0.15,0.15,1
672069187257_0.1,0.1,1
672069187257_0.05,0.05,0
672183291629_0.25,0.25,1
672183291629_0.2,0.2,1
672183291629_0.15,0.15,1
672183291629_0.1,0.1,0
672183291629_0.05,0.05,0
672448646578_0.25,0.25,1
672448646578_0.2,0.2,1
672448646578_0.15,0.15,1
672448646578_0.1,0.1,1
672448646578_0.05,0.05,0
672558830995_0.25,0.25,1
672558830995_0.2,0.2,1
672558830995_0.15,0.15,1
672558830995_0.1,0.1,1
672558830995_0.05,0.05,0
672892816009_0.25,0.25,1
672892816009_0.2,0.2,1
672892816009_0.15,0.15,1
672892816009_0.1,0.1,1
672892816009_0.05,0.05,0
673249169708_0.25,0.25,1
673249169708_0.2,0.2,1
673249169708_0.15,0.15,1
673249169708_0.1,0.1,0
673249169708_0.05,0.05,0
673463130216_0.25,0.25,1
673463130216_0.2,0.2,1
673463130216_0.15,0.15,1
673463130216_0.1,0.1,0
673463130216_0.05,0.05,0
673470851602_0.25,0.25,1
673470851602_0.2,0.2,1
673470851602_0.15,0.15,1
673470851602_0.1,0.1,1
673470851602_0.05,0.05,0
673530069487_0.25,0.25,1
673530069487_0.2,0.2,1
673530069487_0.15,0.15,1
673530069487_0.1,0.1,1
673530069487_0.05,0.05,0
673813564527_0.25,0.25,1
673813564527_0.2,0.2,1
673813564527_0.15,0.15,1
673813564527_0.1,0.1,1
673813564527_0.05,0.05,0
673976981263_0.25,0.25,1
673976981263_0.2,0.2,1
673976981263_0.15,0.15,1
673976981263_0.1,0.1,0
673976981263_0.05,0.05,0
674108332455_0.25,0.25,1
674108332455_0.2,0.2,1
674108332455_0.15,0.15,1
674108332455_0.1,0.1,0
674108332455_0.05,0.05,0
674382669696_0.25,0.25,1
674382669696_0.2,0.2,1
674382669696_0.15,0.15,1
674382669696_0.1,0.1,0
674382669696_0.05,0.05,0
674439897817_0.25,0.25,1
674439897817_0.2,0.2,1
674439897817_0.15,0.15,1
674439897817_0.1,0.1,0
674439897817_0.05,0.05,0
674448430620_0.25,0.25,1
674448430620_0.2,0.2,1
674448430620_0.15,0.15,1
674448430620_0.1,0.1,1
674448430620_0.05,0.05,0
674563938501_0.25,0.25,1
674563938501_0.2,0.2,1
674563938501_0.15,0.15,1
674563938501_0.1,0.1,1
674563938501_0.05,0.05,0
674743449114_0.25,0.25,1
674743449114_0.2,0.2,1
674743449114_0.15,0.15,1
674743449114_0.1,0.1,1
674743449114_0.05,0.05,0
674886282044_0.25,0.25,1
674886282044_0.2,0.2,1
674886282044_0.15,0.15,1
674886282044_0.1,0.1,0
674886282044_0.05,0.05,0
674897898631_0.25,0.25,1
674897898631_0.2,0.2,1
674897898631_0.15,0.15,1
